lg family ind nr_rec
8 T4 P10853_141_S71 1
8 T4 P10853_142_S72 1
8 T4 P10853_144_S74 1
8 T4 P10853_145_S75 1
8 T4 P10853_150_S79 1
8 T4 P10853_153_S82 1
8 T4 P10853_160_S89 1
8 T4 P10853_161_S90 1
8 T4 P10853_162_S91 1
8 T4 P10853_163_S92 1
8 T5 P10853_165_S94 1
8 T5 P10853_170_S99 1
8 T5 P10853_171_S100 1
8 T5 P10853_173_S102 1
8 T5 P10853_174_S103 1
8 T5 P10853_176_S104 1
8 T5 P10853_177_S105 1
8 T5 P10853_178_S106 1
8 T5 P10853_181_S109 1
8 T5 P10853_185_S113 1
8 T5 P10853_186_S114 1
8 T5 P10853_190_S118 1
8 T5 P10853_193_S121 1
8 T5 P10853_194_S122 1
8 T5 P10853_195_S123 1
8 T5 P14460_169_S69 1
8 T5 P14460_170_S70 1
8 T5 P14460_171_S71 1
8 T5 P14460_172_S72 1
8 T5 P14460_173_S73 1
8 T5 P14460_174_S74 1
8 T5 P14460_178_S78 1
8 T5 P14460_179_S79 1
8 T5 P14460_180_S80 1
8 T5 P14460_181_S81 1
8 T5 P14460_182_S82 1
8 T5 P14460_183_S83 1
8 T5 P14460_184_S84 1
8 T5 P14460_185_S85 1
8 T5 P14460_186_S86 1
8 T5 P14460_187_S87 1
8 T5 P14460_188_S88 1
8 T5 P14460_189_S89 2
8 T5 P14460_190_S90 1
8 T5 P14460_194_S94 2
8 T5 P14460_196_S96 1
8 T6 P14460_101_S1 1
8 T6 P14460_103_S3 1
8 T6 P14460_105_S5 1
8 T6 P14460_106_S6 1
8 T6 P14460_107_S7 1
8 T2 P14460_113_S13 1
8 T2 P14460_115_S15 1
8 T2 P14460_116_S16 1
8 T2 P14460_117_S17 1
8 T2 P14460_118_S18 1
8 T2 P14460_120_S20 1
8 T2 P14460_121_S21 2
8 T2 P14460_123_S23 1
8 T2 P14460_124_S24 1
8 T2 P14460_127_S27 1
8 T2 P14460_128_S28 1
8 T2 P14460_132_S32 2
8 T2 P14460_133_S33 1
8 T2 P14460_135_S35 1
8 T2 P14460_136_S36 1
8 T2 P14460_137_S37 1
8 T2 P14460_139_S39 1
8 T2 P14460_141_S41 1
8 T2 P14460_143_S43 2
8 T2 P14460_144_S44 1
8 T2 P14460_145_S45 1
8 T2 P14460_147_S47 1
8 T2 P14460_149_S49 1
8 T2 P14460_150_S50 1
8 T2 P14460_151_S51 1
8 S25 P14460_154_S54 1
8 S25 P14460_156_S56 1
8 S25 P14460_157_S57 1
8 S25 P14460_158_S58 1
8 S25 P14460_159_S59 1
8 S25 P14460_160_S60 1
8 S25 P14460_161_S61 1
8 S25 P14460_164_S64 1
8 S25 P14460_165_S65 1
8 S25 P14460_166_S66 1
9 T3 P10853_101_S31 1
9 T3 P10853_102_S32 2
9 T3 P10853_103_S33 1
9 T3 P10853_104_S34 1
9 T3 P10853_105_S35 1
9 T3 P10853_106_S36 1
9 T3 P10853_107_S37 2
9 T3 P10853_108_S38 1
9 T3 P10853_109_S39 1
9 T3 P10853_110_S40 1
9 T3 P10853_111_S41 1
9 T3 P10853_112_S42 1
9 T3 P10853_113_S43 1
9 T3 P10853_114_S44 1
9 T3 P10853_115_S45 1
9 T3 P10853_116_S46 1
9 T3 P10853_117_S47 1
9 T3 P10853_118_S48 2
9 T3 P10853_120_S50 2
9 T3 P10853_121_S51 2
9 T3 P10853_122_S52 2
9 T3 P10853_123_S53 1
9 T3 P10853_124_S54 1
9 T3 P10853_125_S55 1
9 T3 P10853_126_S56 2
9 T3 P10853_128_S58 1
9 T3 P10853_130_S60 1
9 T3 P10853_131_S61 1
9 T4 P10853_133_S63 1
9 T4 P10853_135_S65 1
9 T4 P10853_137_S67 1
9 T4 P10853_138_S68 1
9 T4 P10853_140_S70 1
9 T4 P10853_142_S72 1
9 T4 P10853_144_S74 1
9 T4 P10853_145_S75 1
9 T4 P10853_147_S76 1
9 T4 P10853_148_S77 1
9 T4 P10853_149_S78 1
9 T4 P10853_151_S80 1
9 T4 P10853_152_S81 1
9 T4 P10853_153_S82 1
9 T4 P10853_154_S83 1
9 T4 P10853_155_S84 1
9 T4 P10853_156_S85 1
9 T4 P10853_159_S88 1
9 T4 P10853_160_S89 1
9 T4 P10853_162_S91 1
9 T4 P10853_163_S92 1
9 T5 P10853_165_S94 1
9 T5 P10853_167_S96 1
9 T5 P10853_168_S97 1
9 T5 P10853_169_S98 1
9 T5 P10853_171_S100 1
9 T5 P10853_172_S101 1
9 T5 P10853_173_S102 1
9 T5 P10853_180_S108 1
9 T5 P10853_181_S109 1
9 T5 P10853_182_S110 1
9 T5 P10853_184_S112 1
9 T5 P10853_185_S113 1
9 T5 P10853_186_S114 1
9 T5 P10853_189_S117 1
9 T5 P10853_193_S121 1
9 T5 P10853_194_S122 1
9 T5 P10853_195_S123 1
9 T5 P14460_170_S70 1
9 T5 P14460_171_S71 1
9 T5 P14460_174_S74 1
9 T5 P14460_175_S75 1
9 T5 P14460_179_S79 1
9 T5 P14460_181_S81 1
9 T5 P14460_183_S83 1
9 T5 P14460_185_S85 1
9 T5 P14460_188_S88 1
9 T5 P14460_189_S89 1
9 T5 P14460_192_S92 1
9 T5 P14460_195_S95 1
9 T6 P14460_102_S2 1
9 T6 P14460_104_S4 1
9 T6 P14460_107_S7 1
9 T2 P14460_114_S14 1
9 T2 P14460_115_S15 1
9 T2 P14460_117_S17 1
9 T2 P14460_118_S18 1
9 T2 P14460_121_S21 1
9 T2 P14460_126_S26 1
9 T2 P14460_127_S27 1
9 T2 P14460_129_S29 1
9 T2 P14460_130_S30 1
9 T2 P14460_131_S31 2
9 T2 P14460_132_S32 1
9 T2 P14460_134_S34 1
9 T2 P14460_137_S37 1
9 T2 P14460_138_S38 1
9 T2 P14460_139_S39 1
9 T2 P14460_140_S40 1
9 T2 P14460_141_S41 1
9 T2 P14460_142_S42 1
9 T2 P14460_143_S43 1
9 T2 P14460_144_S44 1
9 T2 P14460_146_S46 1
9 T2 P14460_149_S49 1
9 T2 P14460_150_S50 1
9 T2 P14460_152_S52 1
9 S25 P14460_155_S55 1
9 S25 P14460_157_S57 1
9 S25 P14460_158_S58 1
9 S25 P14460_159_S59 1
9 S25 P14460_160_S60 1
9 S25 P14460_161_S61 1
9 S25 P14460_163_S63 1
9 S25 P14460_166_S66 1
9 S25 P14460_167_S67 1
