lg family ind nr_rec
3 3c9 P10854_101_S125 1
3 3c9 P10854_104_S128 1
3 3c9 P10854_106_S130 1
3 3c9 P10854_108_S132 1
3 3c9 P10854_109_S133 1
3 3c9 P10854_112_S136 1
3 3c9 P10854_113_S137 1
3 3c9 P10854_117_S141 1
3 3c9 P10854_118_S142 1
3 3c9 P10854_120_S144 1
3 3c9 P10854_122_S146 1
3 3c9 P10854_123_S147 1
3 3c9 P10854_125_S149 1
3 3c9 P10854_127_S151 1
3 3c9 P10854_130_S154 1
3 8C P10854_133_S157 1
3 8C P10854_138_S162 1
3 8C P10854_140_S164 1
3 8C P10854_142_S166 1
3 8C P10854_146_S170 1
3 8C P10854_147_S171 1
3 8C P10854_148_S172 1
3 8C P10854_150_S174 1
3 8C P10854_151_S175 1
3 8C P10854_155_S179 1
3 8C P10854_158_S182 1
3 8C P10854_159_S183 1
3 7C P10854_162_S186 1
3 7C P10854_164_S188 1
3 7C P10854_165_S189 1
3 7C P10854_167_S191 1
3 7C P10854_168_S192 1
3 7C P10854_169_S193 1
3 7C P10854_175_S199 1
3 7C P10854_176_S200 1
3 7C P10854_179_S203 1
3 7C P10854_181_S205 1
3 7C P10854_182_S206 1
3 7C P10854_183_S207 1
3 7C P10854_185_S208 1
3 7C P10854_188_S211 1
3 7C P10854_189_S212 1
3 7C P10854_194_S217 1
3 4C P14461_102_S98 1
3 4C P14461_103_S99 1
3 4C P14461_106_S102 1
3 4C P14461_109_S105 1
3 4C P14461_111_S107 1
3 4C P14461_114_S110 1
3 4C P14461_115_S111 1
3 4C P14461_117_S113 1
3 4C P14461_121_S117 1
3 4C P14461_122_S118 1
3 4C P14461_124_S120 1
3 4C P14461_125_S121 1
3 4C P14461_126_S122 1
3 4C P14461_127_S123 1
3 4C P14461_130_S126 1
3 4C P14461_131_S127 1
3 4C P14461_141_S137 1
3 7CB P14461_144_S140 1
3 7CB P14461_148_S144 1
3 7CB P14461_152_S148 1
3 7CB P14461_153_S149 1
3 7CB P14461_155_S151 1
3 7CB P14461_156_S152 1
3 7CB P14461_157_S153 1
3 7CB P14461_160_S156 1
3 9C P14461_165_S161 1
3 9C P14461_167_S163 1
3 9C P14461_169_S165 1
3 9C P14461_171_S167 1
3 9C P14461_172_S168 2
3 9C P14461_179_S175 1
3 9C P14461_180_S176 1
3 9C P14461_182_S178 1
3 9C P14461_183_S179 1
3 9C P14461_185_S181 1
3 9C P14461_186_S182 1
3 9C P14461_187_S183 1
32 3c9 P10854_102_S126 1
32 3c9 P10854_104_S128 1
32 3c9 P10854_107_S131 1
32 3c9 P10854_116_S140 1
32 3c9 P10854_117_S141 1
32 3c9 P10854_120_S144 1
32 3c9 P10854_121_S145 1
32 3c9 P10854_125_S149 1
32 3c9 P10854_129_S153 1
32 3c9 P14461_191_S187 1
32 3c9 P14461_193_S189 1
32 3c9 P14461_195_S191 1
32 3c9 P14461_196_S192 1
32 8C P10854_136_S160 1
32 8C P10854_138_S162 1
32 8C P10854_144_S168 1
32 8C P10854_147_S171 1
32 8C P10854_149_S173 1
32 8C P10854_151_S175 1
32 7C P10854_163_S187 1
32 7C P10854_164_S188 1
32 7C P10854_165_S189 1
32 7C P10854_167_S191 1
32 7C P10854_173_S197 1
32 7C P10854_177_S201 1
32 7C P10854_178_S202 1
32 7C P10854_180_S204 1
32 7C P10854_181_S205 1
32 7C P10854_183_S207 1
32 7C P10854_185_S208 1
32 7C P10854_191_S214 1
32 4C P14461_102_S98 1
32 4C P14461_103_S99 1
32 4C P14461_110_S106 1
32 4C P14461_111_S107 1
32 4C P14461_112_S108 1
32 4C P14461_113_S109 1
32 4C P14461_117_S113 1
32 4C P14461_121_S117 1
32 4C P14461_126_S122 1
32 4C P14461_128_S124 1
32 4C P14461_129_S125 1
32 4C P14461_131_S127 1
32 7CB P14461_144_S140 1
32 7CB P14461_145_S141 1
32 7CB P14461_150_S146 1
32 7CB P14461_152_S148 1
32 7CB P14461_155_S151 1
32 7CB P14461_161_S157 1
32 9C P14461_165_S161 1
32 9C P14461_166_S162 1
32 9C P14461_167_S163 1
32 9C P14461_173_S169 1
32 9C P14461_175_S171 1
32 9C P14461_176_S172 1
32 9C P14461_177_S173 1
32 9C P14461_180_S176 1
32 9C P14461_185_S181 1
32 9C P14461_188_S184 1
33 8C P10854_133_S157 1
33 8C P10854_145_S169 1
33 8C P10854_156_S180 1
33 7C P10854_161_S185 1
33 7C P10854_165_S189 1
33 7C P10854_172_S196 1
33 7C P10854_174_S198 1
33 7C P10854_177_S201 1
33 7C P10854_178_S202 1
33 7C P10854_192_S215 1
33 7C P10854_193_S216 1
33 7C P10854_195_S218 1
33 4C P14461_102_S98 1
33 4C P14461_103_S99 1
33 4C P14461_104_S100 1
33 4C P14461_106_S102 1
33 4C P14461_107_S103 1
33 4C P14461_113_S109 1
33 4C P14461_116_S112 1
33 4C P14461_117_S113 1
33 4C P14461_122_S118 1
33 4C P14461_126_S122 1
33 4C P14461_127_S123 1
33 4C P14461_128_S124 1
33 4C P14461_129_S125 1
33 4C P14461_130_S126 1
33 4C P14461_131_S127 1
33 4C P14461_132_S128 1
33 4C P14461_133_S129 1
33 4C P14461_141_S137 1
33 4C P14461_142_S138 1
33 7CB P14461_145_S141 1
33 7CB P14461_151_S147 1
33 7CB P14461_153_S149 1
33 7CB P14461_155_S151 1
33 7CB P14461_156_S152 1
33 7CB P14461_158_S154 1
33 7CB P14461_159_S155 1
33 7CB P14461_163_S159 1
33 9C P14461_169_S165 1
33 9C P14461_172_S168 1
33 9C P14461_173_S169 1
33 9C P14461_176_S172 1
33 9C P14461_177_S173 1
33 9C P14461_178_S174 1
33 9C P14461_179_S175 1
33 9C P14461_180_S176 1
33 9C P14461_181_S177 1
33 9C P14461_182_S178 1
33 9C P14461_183_S179 1
33 9C P14461_184_S180 1
34 3c9 P10854_101_S125 1
34 3c9 P10854_102_S126 1
34 3c9 P10854_106_S130 1
34 3c9 P10854_112_S136 1
34 3c9 P10854_114_S138 1
34 3c9 P10854_116_S140 1
34 3c9 P10854_118_S142 1
34 3c9 P10854_124_S148 1
34 3c9 P14461_191_S187 1
34 3c9 P14461_193_S189 1
34 3c9 P14461_194_S190 1
34 8C P10854_139_S163 1
34 8C P10854_146_S170 1
34 8C P10854_147_S171 1
34 8C P10854_148_S172 1
34 7C P10854_162_S186 1
34 7C P10854_165_S189 1
34 7C P10854_166_S190 1
34 7C P10854_167_S191 1
34 7C P10854_171_S195 1
34 7C P10854_173_S197 1
34 7C P10854_175_S199 1
34 7C P10854_179_S203 1
34 7C P10854_181_S205 1
34 7C P10854_183_S207 1
34 7C P10854_186_S209 1
34 7C P10854_191_S214 1
34 7C P10854_195_S218 1
34 4C P14461_102_S98 1
34 4C P14461_103_S99 1
34 4C P14461_105_S101 1
34 4C P14461_108_S104 1
34 4C P14461_109_S105 1
34 4C P14461_110_S106 1
34 4C P14461_111_S107 1
34 4C P14461_113_S109 1
34 4C P14461_114_S110 1
34 4C P14461_116_S112 1
34 4C P14461_118_S114 1
34 4C P14461_119_S115 1
34 4C P14461_123_S119 1
34 4C P14461_126_S122 1
34 4C P14461_127_S123 1
34 4C P14461_132_S128 1
34 4C P14461_133_S129 1
34 7CB P14461_144_S140 1
34 7CB P14461_146_S142 1
34 7CB P14461_153_S149 1
34 7CB P14461_154_S150 1
34 7CB P14461_156_S152 1
34 7CB P14461_157_S153 1
34 7CB P14461_158_S154 1
34 7CB P14461_160_S156 1
34 7CB P14461_161_S157 1
34 7CB P14461_163_S159 1
34 9C P14461_166_S162 1
34 9C P14461_168_S164 1
34 9C P14461_171_S167 1
34 9C P14461_172_S168 1
34 9C P14461_173_S169 1
34 9C P14461_176_S172 1
34 9C P14461_181_S177 1
34 9C P14461_182_S178 1
34 9C P14461_186_S182 1
34 9C P14461_188_S184 1
35 3c9 P10854_101_S125 1
35 3c9 P10854_104_S128 1
35 3c9 P10854_107_S131 1
35 3c9 P10854_108_S132 1
35 3c9 P10854_109_S133 1
35 3c9 P10854_111_S135 1
35 3c9 P10854_112_S136 1
35 3c9 P10854_113_S137 1
35 3c9 P10854_114_S138 1
35 3c9 P10854_115_S139 1
35 3c9 P10854_117_S141 1
35 3c9 P10854_118_S142 1
35 3c9 P10854_120_S144 1
35 3c9 P10854_122_S146 1
35 3c9 P10854_124_S148 1
35 3c9 P14461_190_S186 1
35 3c9 P14461_192_S188 1
35 3c9 P14461_194_S190 1
35 3c9 P14461_195_S191 1
35 8C P10854_145_S169 1
35 8C P10854_146_S170 1
35 8C P10854_149_S173 1
35 8C P10854_151_S175 1
35 8C P10854_153_S177 1
35 8C P10854_155_S179 1
35 8C P10854_156_S180 1
35 7C P10854_162_S186 1
35 7C P10854_166_S190 1
35 7C P10854_171_S195 1
35 7C P10854_177_S201 1
35 7C P10854_179_S203 1
35 7C P10854_181_S205 1
35 7C P10854_182_S206 1
35 4C P14461_101_S97 1
35 4C P14461_102_S98 1
35 4C P14461_105_S101 1
35 4C P14461_106_S102 1
35 4C P14461_108_S104 1
35 4C P14461_109_S105 1
35 4C P14461_113_S109 1
35 4C P14461_115_S111 1
35 4C P14461_120_S116 1
35 4C P14461_121_S117 1
35 4C P14461_122_S118 1
35 4C P14461_124_S120 1
35 4C P14461_127_S123 1
35 4C P14461_128_S124 1
35 4C P14461_129_S125 1
35 4C P14461_130_S126 1
35 4C P14461_132_S128 1
35 4C P14461_141_S137 1
35 7CB P14461_161_S157 1
35 7CB P14461_162_S158 1
35 9C P14461_167_S163 1
35 9C P14461_169_S165 1
35 9C P14461_171_S167 1
35 9C P14461_173_S169 1
35 9C P14461_175_S171 1
35 9C P14461_176_S172 1
35 9C P14461_177_S173 1
35 9C P14461_179_S175 1
35 9C P14461_180_S176 1
35 9C P14461_182_S178 1
35 9C P14461_183_S179 1
35 9C P14461_184_S180 1
35 9C P14461_186_S182 1
36 3c9 P10854_103_S127 1
36 3c9 P10854_104_S128 1
36 3c9 P10854_105_S129 1
36 3c9 P10854_107_S131 1
36 3c9 P10854_110_S134 1
36 3c9 P10854_112_S136 1
36 3c9 P10854_113_S137 1
36 3c9 P10854_114_S138 1
36 3c9 P10854_116_S140 1
36 3c9 P10854_118_S142 1
36 3c9 P10854_119_S143 1
36 3c9 P10854_120_S144 1
36 3c9 P10854_123_S147 1
36 3c9 P10854_125_S149 1
36 3c9 P10854_127_S151 1
36 3c9 P10854_129_S153 1
36 3c9 P10854_130_S154 1
36 3c9 P14461_194_S190 1
36 3c9 P14461_195_S191 1
36 8C P10854_137_S161 1
36 8C P10854_143_S167 1
36 8C P10854_144_S168 1
36 8C P10854_146_S170 1
36 8C P10854_147_S171 1
36 8C P10854_148_S172 1
36 8C P10854_149_S173 1
36 8C P10854_150_S174 1
36 8C P10854_153_S177 1
36 8C P10854_154_S178 1
36 8C P10854_155_S179 1
36 7C P10854_165_S189 1
36 7C P10854_172_S196 1
36 7C P10854_179_S203 1
36 7C P10854_183_S207 1
36 7C P10854_185_S208 1
36 7C P10854_189_S212 1
36 7C P10854_192_S215 1
36 7C P10854_193_S216 1
36 7C P10854_194_S217 1
36 7C P10854_195_S218 1
36 4C P14461_101_S97 1
36 4C P14461_102_S98 1
36 4C P14461_103_S99 1
36 4C P14461_104_S100 1
36 4C P14461_106_S102 1
36 4C P14461_108_S104 1
36 4C P14461_109_S105 1
36 4C P14461_111_S107 1
36 4C P14461_112_S108 1
36 4C P14461_116_S112 1
36 4C P14461_118_S114 1
36 4C P14461_119_S115 1
36 4C P14461_124_S120 1
36 4C P14461_126_S122 1
36 4C P14461_128_S124 1
36 4C P14461_129_S125 1
36 4C P14461_131_S127 1
36 7CB P14461_144_S140 1
36 7CB P14461_145_S141 1
36 7CB P14461_146_S142 1
36 7CB P14461_148_S144 1
36 7CB P14461_149_S145 1
36 7CB P14461_151_S147 1
36 7CB P14461_153_S149 1
36 7CB P14461_154_S150 1
36 7CB P14461_155_S151 1
36 9C P14461_165_S161 1
36 9C P14461_167_S163 1
36 9C P14461_173_S169 1
36 9C P14461_174_S170 1
36 9C P14461_176_S172 1
36 9C P14461_177_S173 1
36 9C P14461_178_S174 1
36 9C P14461_179_S175 1
36 9C P14461_182_S178 1
36 9C P14461_183_S179 1
36 9C P14461_184_S180 1
36 9C P14461_186_S182 1
36 9C P14461_187_S183 1
37 3c9 P10854_103_S127 1
37 3c9 P10854_106_S130 1
37 3c9 P10854_111_S135 1
37 3c9 P10854_112_S136 1
37 3c9 P10854_113_S137 1
37 3c9 P10854_114_S138 1
37 3c9 P10854_115_S139 1
37 3c9 P10854_116_S140 1
37 3c9 P10854_123_S147 1
37 3c9 P10854_124_S148 1
37 3c9 P10854_125_S149 1
37 3c9 P10854_126_S150 1
37 3c9 P10854_128_S152 1
37 3c9 P10854_130_S154 1
37 3c9 P10854_131_S155 1
37 3c9 P14461_192_S188 1
37 3c9 P14461_193_S189 1
37 3c9 P14461_194_S190 1
37 3c9 P14461_195_S191 1
37 3c9 P14461_196_S192 1
37 8C P10854_133_S157 1
37 8C P10854_134_S158 1
37 8C P10854_135_S159 1
37 8C P10854_137_S161 1
37 8C P10854_138_S162 1
37 8C P10854_145_S169 1
37 8C P10854_152_S176 1
37 8C P10854_159_S183 1
37 7C P10854_161_S185 1
37 7C P10854_163_S187 1
37 7C P10854_164_S188 1
37 7C P10854_165_S189 1
37 7C P10854_166_S190 1
37 7C P10854_167_S191 1
37 7C P10854_170_S194 1
37 7C P10854_171_S195 1
37 7C P10854_174_S198 1
37 7C P10854_175_S199 1
37 7C P10854_178_S202 1
37 7C P10854_179_S203 1
37 7C P10854_181_S205 1
37 7C P10854_186_S209 1
37 7C P10854_187_S210 1
37 7C P10854_188_S211 1
37 7C P10854_191_S214 1
37 7C P10854_192_S215 1
37 7C P10854_195_S218 1
37 4C P14461_103_S99 1
37 4C P14461_104_S100 1
37 4C P14461_107_S103 1
37 4C P14461_112_S108 1
37 4C P14461_113_S109 1
37 4C P14461_115_S111 1
37 4C P14461_117_S113 1
37 4C P14461_120_S116 1
37 4C P14461_124_S120 1
37 4C P14461_125_S121 1
37 4C P14461_126_S122 1
37 4C P14461_128_S124 1
37 4C P14461_129_S125 1
37 7CB P14461_144_S140 1
37 7CB P14461_148_S144 1
37 7CB P14461_152_S148 1
37 7CB P14461_157_S153 1
37 7CB P14461_160_S156 1
37 9C P14461_167_S163 1
37 9C P14461_169_S165 1
37 9C P14461_170_S166 1
37 9C P14461_171_S167 1
37 9C P14461_172_S168 1
37 9C P14461_175_S171 1
37 9C P14461_178_S174 1
37 9C P14461_180_S176 1
37 9C P14461_182_S178 1
37 9C P14461_187_S183 1
37 9C P14461_188_S184 1
38 3c9 P10854_101_S125 1
38 3c9 P10854_106_S130 1
38 3c9 P10854_109_S133 1
38 3c9 P10854_111_S135 1
38 3c9 P10854_112_S136 1
38 3c9 P10854_114_S138 1
38 3c9 P10854_115_S139 1
38 3c9 P10854_118_S142 1
38 3c9 P10854_119_S143 1
38 3c9 P10854_120_S144 1
38 3c9 P10854_121_S145 1
38 3c9 P10854_125_S149 1
38 3c9 P10854_128_S152 1
38 3c9 P10854_131_S155 1
38 3c9 P14461_192_S188 1
38 8C P10854_133_S157 1
38 8C P10854_137_S161 1
38 8C P10854_142_S166 1
38 8C P10854_144_S168 1
38 8C P10854_145_S169 1
38 8C P10854_152_S176 1
38 8C P10854_154_S178 1
38 8C P10854_158_S182 1
38 8C P10854_159_S183 1
38 7C P10854_164_S188 1
38 7C P10854_170_S194 1
38 7C P10854_177_S201 1
38 7C P10854_180_S204 1
38 7C P10854_183_S207 1
38 7C P10854_188_S211 1
38 7C P10854_189_S212 1
38 7C P10854_193_S216 1
38 4C P14461_101_S97 1
38 4C P14461_103_S99 1
38 4C P14461_104_S100 1
38 4C P14461_105_S101 1
38 4C P14461_110_S106 1
38 4C P14461_114_S110 1
38 4C P14461_119_S115 1
38 4C P14461_120_S116 1
38 4C P14461_121_S117 1
38 4C P14461_124_S120 1
38 4C P14461_126_S122 1
38 4C P14461_127_S123 1
38 4C P14461_128_S124 1
38 4C P14461_129_S125 1
38 4C P14461_130_S126 1
38 4C P14461_131_S127 1
38 4C P14461_133_S129 1
38 4C P14461_142_S138 1
38 7CB P14461_148_S144 1
38 7CB P14461_154_S150 1
38 7CB P14461_157_S153 1
38 7CB P14461_163_S159 1
38 9C P14461_165_S161 1
38 9C P14461_166_S162 1
38 9C P14461_167_S163 1
38 9C P14461_173_S169 1
38 9C P14461_176_S172 1
38 9C P14461_177_S173 1
38 9C P14461_178_S174 1
38 9C P14461_179_S175 1
38 9C P14461_180_S176 1
38 9C P14461_186_S182 1
39 3c9 P10854_101_S125 1
39 3c9 P10854_102_S126 1
39 3c9 P10854_104_S128 1
39 3c9 P10854_106_S130 1
39 3c9 P10854_107_S131 1
39 3c9 P10854_108_S132 1
39 3c9 P10854_111_S135 1
39 3c9 P10854_113_S137 1
39 3c9 P10854_114_S138 1
39 3c9 P10854_116_S140 1
39 3c9 P10854_118_S142 1
39 3c9 P10854_121_S145 1
39 3c9 P10854_127_S151 1
39 3c9 P10854_128_S152 1
39 3c9 P14461_190_S186 1
39 3c9 P14461_191_S187 1
39 3c9 P14461_192_S188 1
39 3c9 P14461_193_S189 1
39 3c9 P14461_195_S191 1
39 8C P10854_137_S161 1
39 8C P10854_143_S167 1
39 8C P10854_146_S170 1
39 8C P10854_150_S174 1
39 8C P10854_155_S179 1
39 8C P10854_156_S180 1
39 7C P10854_162_S186 1
39 7C P10854_163_S187 1
39 7C P10854_164_S188 1
39 7C P10854_166_S190 1
39 7C P10854_168_S192 1
39 7C P10854_169_S193 1
39 7C P10854_170_S194 1
39 7C P10854_175_S199 1
39 7C P10854_177_S201 1
39 7C P10854_178_S202 1
39 7C P10854_180_S204 1
39 7C P10854_181_S205 1
39 7C P10854_183_S207 1
39 7C P10854_187_S210 1
39 7C P10854_188_S211 1
39 7C P10854_189_S212 1
39 7C P10854_191_S214 1
39 7C P10854_192_S215 1
39 7C P10854_194_S217 1
39 4C P14461_102_S98 1
39 4C P14461_104_S100 1
39 4C P14461_115_S111 1
39 4C P14461_116_S112 1
39 4C P14461_118_S114 1
39 4C P14461_119_S115 1
39 4C P14461_120_S116 1
39 4C P14461_121_S117 1
39 4C P14461_122_S118 1
39 4C P14461_126_S122 1
39 4C P14461_129_S125 1
39 4C P14461_130_S126 1
39 9C P14461_165_S161 1
39 9C P14461_170_S166 1
39 9C P14461_176_S172 1
39 9C P14461_177_S173 1
39 9C P14461_178_S174 1
39 9C P14461_180_S176 1
39 9C P14461_182_S178 1
39 9C P14461_185_S181 1
39 9C P14461_187_S183 1
40 3c9 P10854_106_S130 1
40 3c9 P10854_107_S131 1
40 3c9 P10854_108_S132 1
40 3c9 P10854_110_S134 1
40 3c9 P10854_111_S135 1
40 3c9 P10854_112_S136 1
40 3c9 P10854_114_S138 1
40 3c9 P10854_118_S142 1
40 3c9 P10854_121_S145 1
40 3c9 P10854_122_S146 1
40 3c9 P10854_126_S150 1
40 8C P10854_133_S157 1
40 8C P10854_135_S159 1
40 8C P10854_136_S160 1
40 8C P10854_138_S162 1
40 8C P10854_141_S165 1
40 8C P10854_143_S167 1
40 8C P10854_145_S169 1
40 8C P10854_150_S174 1
40 8C P10854_152_S176 1
40 8C P10854_155_S179 1
40 7C P10854_162_S186 1
40 7C P10854_166_S190 1
40 7C P10854_167_S191 1
40 7C P10854_171_S195 1
40 7C P10854_175_S199 1
40 7C P10854_177_S201 1
40 7C P10854_178_S202 1
40 7C P10854_182_S206 1
40 7C P10854_186_S209 1
40 4C P14461_101_S97 1
40 4C P14461_103_S99 1
40 4C P14461_107_S103 1
40 4C P14461_108_S104 1
40 4C P14461_109_S105 1
40 4C P14461_113_S109 1
40 4C P14461_114_S110 1
40 4C P14461_115_S111 1
40 4C P14461_121_S117 1
40 4C P14461_122_S118 1
40 4C P14461_123_S119 1
40 4C P14461_124_S120 1
40 4C P14461_125_S121 1
40 4C P14461_127_S123 1
40 4C P14461_128_S124 1
40 4C P14461_129_S125 1
40 4C P14461_131_S127 1
40 4C P14461_132_S128 1
40 4C P14461_133_S129 1
40 4C P14461_141_S137 1
40 4C P14461_142_S138 1
40 7CB P14461_144_S140 1
40 7CB P14461_146_S142 1
40 7CB P14461_153_S149 1
40 7CB P14461_156_S152 1
40 7CB P14461_157_S153 1
40 7CB P14461_159_S155 1
40 7CB P14461_160_S156 1
40 7CB P14461_162_S158 1
40 7CB P14461_163_S159 1
40 9C P14461_165_S161 1
40 9C P14461_167_S163 1
40 9C P14461_168_S164 1
40 9C P14461_169_S165 1
40 9C P14461_171_S167 1
40 9C P14461_172_S168 1
40 9C P14461_173_S169 1
40 9C P14461_175_S171 1
40 9C P14461_176_S172 1
40 9C P14461_177_S173 1
40 9C P14461_179_S175 1
40 9C P14461_180_S176 1
40 9C P14461_183_S179 1
40 9C P14461_185_S181 1
41 3c9 P10854_102_S126 1
41 3c9 P10854_105_S129 1
41 3c9 P10854_111_S135 1
41 3c9 P10854_115_S139 1
41 3c9 P10854_116_S140 1
41 3c9 P10854_118_S142 1
41 3c9 P10854_122_S146 1
41 3c9 P10854_123_S147 1
41 3c9 P10854_124_S148 1
41 3c9 P14461_191_S187 1
41 3c9 P14461_192_S188 1
41 7C P10854_162_S186 1
41 7C P10854_163_S187 1
41 7C P10854_165_S189 1
41 7C P10854_168_S192 1
41 7C P10854_170_S194 1
41 7C P10854_171_S195 1
41 7C P10854_172_S196 1
41 7C P10854_173_S197 1
41 7C P10854_178_S202 1
41 7C P10854_180_S204 1
41 7C P10854_186_S209 1
41 7C P10854_187_S210 1
41 7C P10854_188_S211 1
41 7C P10854_189_S212 1
41 7C P10854_191_S214 1
41 7C P10854_192_S215 1
41 7C P10854_193_S216 1
41 7C P10854_195_S218 1
41 4C P14461_102_S98 1
41 4C P14461_104_S100 1
41 4C P14461_106_S102 1
41 4C P14461_107_S103 1
41 4C P14461_110_S106 1
41 4C P14461_111_S107 1
41 4C P14461_113_S109 1
41 4C P14461_117_S113 1
41 4C P14461_119_S115 1
41 4C P14461_121_S117 1
41 4C P14461_125_S121 1
41 4C P14461_127_S123 1
41 4C P14461_131_S127 1
41 4C P14461_141_S137 1
41 4C P14461_142_S138 1
41 7CB P14461_144_S140 1
41 7CB P14461_146_S142 1
41 7CB P14461_147_S143 1
41 7CB P14461_151_S147 1
41 7CB P14461_154_S150 1
41 7CB P14461_160_S156 1
41 9C P14461_167_S163 1
41 9C P14461_169_S165 1
41 9C P14461_172_S168 1
41 9C P14461_173_S169 1
41 9C P14461_174_S170 1
41 9C P14461_178_S174 1
41 9C P14461_182_S178 1
41 9C P14461_186_S182 1
41 9C P14461_187_S183 1
41 9C P14461_188_S184 1
4 3c9 P10854_105_S129 1
4 3c9 P10854_107_S131 1
4 3c9 P10854_108_S132 1
4 3c9 P10854_112_S136 1
4 3c9 P10854_113_S137 1
4 3c9 P10854_114_S138 1
4 3c9 P10854_117_S141 1
4 3c9 P10854_120_S144 1
4 3c9 P10854_127_S151 1
4 3c9 P10854_128_S152 1
4 3c9 P10854_129_S153 1
4 3c9 P10854_130_S154 1
4 8C P10854_134_S158 1
4 8C P10854_135_S159 1
4 8C P10854_137_S161 1
4 8C P10854_138_S162 1
4 8C P10854_140_S164 1
4 8C P10854_141_S165 1
4 8C P10854_144_S168 1
4 8C P10854_149_S173 1
4 8C P10854_157_S181 1
4 8C P10854_158_S182 1
4 7C P10854_162_S186 1
4 7C P10854_165_S189 1
4 7C P10854_166_S190 1
4 7C P10854_169_S193 1
4 7C P10854_170_S194 1
4 7C P10854_172_S196 1
4 7C P10854_173_S197 1
4 7C P10854_174_S198 1
4 7C P10854_176_S200 1
4 7C P10854_177_S201 1
4 7C P10854_180_S204 1
4 7C P10854_182_S206 1
4 7C P10854_191_S214 1
4 7C P10854_194_S217 1
4 4C P14461_103_S99 1
4 4C P14461_105_S101 1
4 4C P14461_106_S102 1
4 4C P14461_107_S103 1
4 4C P14461_111_S107 1
4 4C P14461_112_S108 1
4 4C P14461_114_S110 1
4 4C P14461_119_S115 1
4 4C P14461_120_S116 1
4 4C P14461_121_S117 1
4 4C P14461_123_S119 1
4 4C P14461_125_S121 1
4 4C P14461_126_S122 1
4 4C P14461_127_S123 1
4 4C P14461_128_S124 1
4 4C P14461_130_S126 1
4 7CB P14461_144_S140 1
4 7CB P14461_145_S141 1
4 7CB P14461_146_S142 1
4 7CB P14461_147_S143 1
4 7CB P14461_150_S146 1
4 7CB P14461_151_S147 1
4 7CB P14461_152_S148 1
4 7CB P14461_156_S152 1
4 7CB P14461_158_S154 1
4 7CB P14461_160_S156 1
4 7CB P14461_161_S157 1
4 7CB P14461_163_S159 1
4 9C P14461_166_S162 1
4 9C P14461_168_S164 1
4 9C P14461_170_S166 1
4 9C P14461_173_S169 1
4 9C P14461_176_S172 1
4 9C P14461_177_S173 1
4 9C P14461_180_S176 1
4 9C P14461_183_S179 1
4 9C P14461_186_S182 1
42 3c9 P10854_101_S125 1
42 3c9 P10854_103_S127 1
42 3c9 P10854_106_S130 1
42 3c9 P10854_107_S131 1
42 3c9 P10854_109_S133 1
42 3c9 P10854_113_S137 1
42 3c9 P10854_120_S144 1
42 3c9 P10854_121_S145 1
42 3c9 P10854_122_S146 1
42 3c9 P10854_123_S147 1
42 3c9 P10854_124_S148 1
42 3c9 P10854_127_S151 1
42 3c9 P14461_191_S187 1
42 3c9 P14461_192_S188 1
42 3c9 P14461_193_S189 1
42 3c9 P14461_194_S190 1
42 3c9 P14461_195_S191 1
42 7C P10854_162_S186 1
42 7C P10854_168_S192 1
42 7C P10854_171_S195 1
42 7C P10854_172_S196 1
42 7C P10854_174_S198 1
42 7C P10854_176_S200 1
42 7C P10854_178_S202 1
42 7C P10854_179_S203 1
42 7C P10854_183_S207 1
42 7C P10854_187_S210 1
42 7C P10854_188_S211 1
42 7C P10854_190_S213 1
42 7C P10854_191_S214 1
42 4C P14461_102_S98 1
42 4C P14461_103_S99 1
42 4C P14461_104_S100 1
42 4C P14461_105_S101 1
42 4C P14461_106_S102 1
42 4C P14461_108_S104 1
42 4C P14461_109_S105 1
42 4C P14461_110_S106 1
42 4C P14461_111_S107 1
42 4C P14461_112_S108 1
42 4C P14461_113_S109 1
42 4C P14461_114_S110 1
42 4C P14461_116_S112 1
42 4C P14461_117_S113 1
42 4C P14461_118_S114 1
42 4C P14461_119_S115 1
42 4C P14461_121_S117 1
42 4C P14461_122_S118 1
42 4C P14461_124_S120 1
42 4C P14461_125_S121 1
42 4C P14461_127_S123 1
42 4C P14461_130_S126 1
42 7CB P14461_146_S142 1
42 7CB P14461_148_S144 1
42 7CB P14461_149_S145 1
42 7CB P14461_153_S149 1
42 7CB P14461_159_S155 1
42 7CB P14461_162_S158 1
42 9C P14461_165_S161 1
42 9C P14461_167_S163 1
42 9C P14461_168_S164 1
42 9C P14461_170_S166 1
42 9C P14461_173_S169 1
42 9C P14461_174_S170 1
42 9C P14461_176_S172 1
42 9C P14461_177_S173 1
42 9C P14461_178_S174 1
42 9C P14461_179_S175 1
42 9C P14461_182_S178 1
42 9C P14461_184_S180 1
42 9C P14461_186_S182 1
42 9C P14461_188_S184 1
43 3c9 P10854_101_S125 1
43 3c9 P10854_106_S130 1
43 3c9 P10854_107_S131 1
43 3c9 P10854_110_S134 1
43 3c9 P10854_111_S135 1
43 3c9 P10854_114_S138 1
43 3c9 P10854_115_S139 1
43 3c9 P10854_117_S141 1
43 3c9 P10854_125_S149 1
43 3c9 P10854_126_S150 1
43 3c9 P10854_128_S152 1
43 3c9 P10854_130_S154 1
43 3c9 P14461_192_S188 1
43 3c9 P14461_196_S192 1
43 8C P10854_137_S161 1
43 8C P10854_141_S165 1
